"cutv_id","user_id","product_id","product_name","cutv_date","cutv_time","count"
"445","154","125","ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:02:00","1"
"446","154","125","ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:02:00","1"
"447","51.222.253.16","174","ดินสอสี 124 สี มาสเตอร์อาร์ต","2022-04-25","16:07:07","1"
"448","155","126","ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C505","2022-04-25","16:07:16","1"
"449","155","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","16:07:20","1"
"450","155","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:07:25","1"
"451","155","181","ยางลบดินสอ นีออน (แพ็ค3ก้อน) สเต็ดเล่อร์ 52635N","2022-04-25","16:07:31","1"
"452","155","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-25","16:07:38","1"
"453","156","128","ดินสอกด เพนเทล A8100.5 มม.","2022-04-25","16:12:00","1"
"454","156","121","ดินสอ 0.5 มม. ด้ามสีน้ำเงิน ONE MD-H1058","2022-04-25","16:12:09","1"
"455","156","138","ปากกาหมึกเจล 0.5 มม. หมึกสีส้ม ONE G-301","2022-04-25","16:12:18","1"
"456","156","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:12:23","1"
"457","156","139","ปากกาหมึกเจล 0.38 มม. หมีกสีน้ำเงิน ONE GA1030","2022-04-25","16:12:29","1"
"458","156","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:12:40","1"
"459","157","171","ดินสอสีไม้เกรดพรีเมี่ยมยาว 2 หัว 12 สี มาสเตอร์อาร์ต","2022-04-25","16:17:01","1"
"460","157","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:17:05","1"
"461","157","226","เครื่องเหลาดินสอ สีขาว ONE YF9181","2022-04-25","16:17:15","1"
"462","157","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","16:17:21","1"
"463","157","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","16:17:26","1"
"464","157","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:17:33","1"
"465","158","129","ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง","2022-04-25","16:20:20","1"
"466","158","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:20:27","1"
"467","158","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:20:27","1"
"468","158","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","16:20:30","1"
"469","158","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-25","16:20:34","1"
"470","158","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:20:41","1"
"471","158","226","เครื่องเหลาดินสอ สีขาว ONE YF9181","2022-04-25","16:20:49","1"
"472","159","220","กล่องเอกสารพลาสติก สีขาว ME.STYLE BLT-3002","2022-04-25","16:24:21","1"
"473","159","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","16:24:25","1"
"474","159","211","กระดาษกาวย่น 48.มม.x20หลา สีขาว ONE","2022-04-25","16:24:30","1"
"475","159","203","กาวลาเท็กซ์ 40 มล. ตราม้า H-11","2022-04-25","16:24:35","1"
"476","159","206","แท่นตัดเทป แกน 3 นิ้ว สีแดง ตราม้า H-20","2022-04-25","16:24:40","1"
"477","160","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-25","16:28:19","1"
"478","160","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:28:25","1"
"479","160","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","16:28:29","1"
"480","160","197","กาวน้ำ ตราม้า สีใส ขนาด 150 ซีซี","2022-04-25","16:28:33","1"
"481","160","202","กาวลาเท็กซ์ ขวดกลม 472 มล. ตราม้า H-16","2022-04-25","16:28:37","1"
"482","161","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-25","16:32:51","1"
"483","161","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","16:33:00","1"
"484","51.222.253.11","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","16:33:01","1"
"485","161","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","16:33:04","1"
"486","161","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","16:33:08","1"
"487","161","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:33:11","1"
"488","162","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:35:32","1"
"489","162","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:35:32","1"
"490","162","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","16:35:37","1"
"491","162","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","16:35:43","1"
"492","162","202","กาวลาเท็กซ์ ขวดกลม 472 มล. ตราม้า H-16","2022-04-25","16:35:47","1"
"493","162","200","อะไหล่แท่นตัดเทป สีใส ตราม้า H-01","2022-04-25","16:35:52","1"
"494","163","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-25","16:39:40","1"
"495","163","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:39:44","1"
"496","163","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","16:39:48","1"
"497","163","197","กาวน้ำ ตราม้า สีใส ขนาด 150 ซีซี","2022-04-25","16:39:53","1"
"498","163","214","กระดาษกาวย่น 18.มม.x20หลา ONE","2022-04-25","16:39:58","1"
"499","164","129","ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง","2022-04-25","16:43:17","1"
"500","164","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","16:43:21","1"
"501","164","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","16:43:24","1"
"502","164","177","ยางลบดินสอ อีโคโนมี่ สเต็ดเล่อร์ 52635","2022-04-25","16:43:29","1"
"503","165","135","STAEDTLER ดินสอดำLUMOGRAPH เกรด EE","2022-04-25","16:46:23","1"
"504","165","227","กบเหลาดินสอ 2 รู สีเงิน ONE AL-1008","2022-04-25","16:46:37","1"
"505","165","177","ยางลบดินสอ อีโคโนมี่ สเต็ดเล่อร์ 52635","2022-04-25","16:46:48","1"
"506","166","154","ปากกาเน้นข้อความ 2 หัว หมึกสีเหลือง ME.STYLE H-2230","2022-04-25","16:49:59","1"
"507","166","145","ปากกาลูกลื่น 0.5 มม. หมึกสีดำ ONE AH595","2022-04-25","16:50:04","1"
"508","166","182","เทปลบคำผิด 5มม.x12ม. สีน้ำเงิน ONE COL-9174","2022-04-25","16:50:15","1"
"509","166","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","16:50:20","1"
"510","166","177","ยางลบดินสอ อีโคโนมี่ สเต็ดเล่อร์ 52635","2022-04-25","16:50:25","1"
"511","166","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","16:50:33","1"
"512","167","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","16:52:23","1"
"513","167","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","16:52:30","1"
"514","167","177","ยางลบดินสอ อีโคโนมี่ สเต็ดเล่อร์ 52635","2022-04-25","16:52:37","1"
"515","51.222.253.15","126","ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C505","2022-04-25","16:58:12","1"
"516","168","125","ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:00:34","1"
"517","168","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:00:39","1"
"518","168","176","ยางลบดินสอ (แพ็ค5ก้อน) สเต็ดเล่อร์ 52635","2022-04-25","17:00:50","1"
"519","168","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","17:00:55","1"
"520","169","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-25","17:03:28","1"
"521","169","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-25","17:03:29","1"
"522","169","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:03:32","1"
"523","169","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:03:36","1"
"524","169","177","ยางลบดินสอ อีโคโนมี่ สเต็ดเล่อร์ 52635","2022-04-25","17:03:46","1"
"525","170","127","ดินสอกด เพนเทล A811 0.5 มม.","2022-04-25","17:06:08","1"
"526","170","128","ดินสอกด เพนเทล A8100.5 มม.","2022-04-25","17:06:16","1"
"527","170","174","ดินสอสี 124 สี มาสเตอร์อาร์ต","2022-04-25","17:06:43","1"
"528","170","209","เทปโอพีพี 48มม.x45หลา (แพ็ค72ม้วน) สีใส ONE","2022-04-25","17:06:56","1"
"529","170","226","เครื่องเหลาดินสอ สีขาว ONE YF9181","2022-04-25","17:07:10","1"
"530","171","148","ปากกาหมึกเจล 0.5 มม. หมึกน้ำเงิน ME.STYLE G-11890","2022-04-25","17:08:55","1"
"531","171","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:08:59","1"
"532","171","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:09:03","1"
"533","171","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-25","17:09:08","1"
"534","172","135","STAEDTLER ดินสอดำLUMOGRAPH เกรด EE","2022-04-25","17:12:34","1"
"535","172","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","17:12:40","1"
"536","172","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","17:12:40","1"
"537","172","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:12:46","1"
"538","172","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:12:51","1"
"539","172","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:12:51","1"
"540","172","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:12:55","1"
"541","172","131","ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T","2022-04-25","17:13:00","1"
"542","172","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:13:04","1"
"543","173","141","ปากกาหมึกเจล 0.5 มม. แดง ONE 1017","2022-04-25","17:16:11","1"
"544","173","146","ปากกาลูกลื่น 0.5 มม. หมึกสีแดง ONE AH595","2022-04-25","17:16:16","1"
"545","173","143","ปากกาลูกลื่น 0.5 มม. ดำ ONE AH521B","2022-04-25","17:16:28","1"
"546","174","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:18:56","1"
"547","174","134","STAEDTLER ดินสอดำLUMOGRAPH เกรด 2B","2022-04-25","17:19:03","1"
"548","174","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:19:07","1"
"549","174","176","ยางลบดินสอ (แพ็ค5ก้อน) สเต็ดเล่อร์ 52635","2022-04-25","17:19:15","1"
"550","175","149","ปากกาหมึกเจล 0.5 มม. หมึกสีดำ Me.Style G-11890","2022-04-25","17:21:52","1"
"551","175","152","ปากกาเน้นข้อความ 2 หัว หมึกสีชมพู ME.STYLE H-2230","2022-04-25","17:21:58","1"
"552","175","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-25","17:22:13","1"
"553","175","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:22:17","1"
"554","175","179","ยางลบดินสอนีออน แพ็ค50ก้อน คละสี สเต็ดเล่อร์ 526 35N","2022-04-25","17:22:25","1"
"555","175","179","ยางลบดินสอนีออน แพ็ค50ก้อน คละสี สเต็ดเล่อร์ 526 35N","2022-04-25","17:22:25","1"
"556","51.222.253.2","226","เครื่องเหลาดินสอ สีขาว ONE YF9181","2022-04-25","17:23:24","1"
"557","176","147","ปากกาหมึกเจล 0.5 มม. หมึกสีแดง Me.Style G-11890","2022-04-25","17:25:05","1"
"558","176","141","ปากกาหมึกเจล 0.5 มม. แดง ONE 1017","2022-04-25","17:25:09","1"
"559","176","148","ปากกาหมึกเจล 0.5 มม. หมึกน้ำเงิน ME.STYLE G-11890","2022-04-25","17:25:15","1"
"560","176","143","ปากกาลูกลื่น 0.5 มม. ดำ ONE AH521B","2022-04-25","17:25:22","1"
"561","176","154","ปากกาเน้นข้อความ 2 หัว หมึกสีเหลือง ME.STYLE H-2230","2022-04-25","17:25:26","1"
"562","177","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:27:21","1"
"563","177","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:27:25","1"
"564","177","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:27:28","1"
"565","177","135","STAEDTLER ดินสอดำLUMOGRAPH เกรด EE","2022-04-25","17:27:34","1"
"566","178","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-25","17:29:53","1"
"567","178","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","17:29:57","1"
"568","178","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:30:06","1"
"569","178","227","กบเหลาดินสอ 2 รู สีเงิน ONE AL-1008","2022-04-25","17:30:18","1"
"570","178","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","17:30:24","1"
"571","179","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:32:17","1"
"572","179","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:32:21","1"
"573","179","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:32:27","1"
"574","179","128","ดินสอกด เพนเทล A8100.5 มม.","2022-04-25","17:32:32","1"
"575","179","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:32:36","1"
"576","179","129","ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง","2022-04-25","17:32:40","1"
"577","179","182","เทปลบคำผิด 5มม.x12ม. สีน้ำเงิน ONE COL-9174","2022-04-25","17:32:49","1"
"578","180","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:34:32","1"
"579","180","135","STAEDTLER ดินสอดำLUMOGRAPH เกรด EE","2022-04-25","17:34:35","1"
"580","180","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:34:39","1"
"581","180","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:34:44","1"
"582","51.222.253.12","121","ดินสอ 0.5 มม. ด้ามสีน้ำเงิน ONE MD-H1058","2022-04-25","17:36:05","1"
"583","181","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:37:32","1"
"584","181","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:37:35","1"
"585","181","132","ดินสอกด 0.5 มม. สีส้ม เพนเทล A105","2022-04-25","17:37:40","1"
"586","181","133","ดินสอกดข้าง 0.5 มม. น้ำเงิน เพนเทล PD105T","2022-04-25","17:37:46","1"
"587","182","125","ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:43:34","1"
"588","182","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:43:38","1"
"589","182","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:43:43","1"
"590","182","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:43:47","1"
"591","182","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:43:50","1"
"592","182","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:43:50","1"
"593","183","134","STAEDTLER ดินสอดำLUMOGRAPH เกรด 2B","2022-04-25","17:47:01","1"
"594","183","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","17:47:05","1"
"595","183","197","กาวน้ำ ตราม้า สีใส ขนาด 150 ซีซี","2022-04-25","17:47:13","1"
"596","183","205","กาวแท่ง 11 กรัม เนื้อกาวใส ตราม้า H-11","2022-04-25","17:47:17","1"
"597","51.222.253.20","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-25","17:48:52","1"
"598","184","131","ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T","2022-04-25","17:52:20","1"
"599","184","131","ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T","2022-04-25","17:52:20","1"
"600","184","134","STAEDTLER ดินสอดำLUMOGRAPH เกรด 2B","2022-04-25","17:52:25","1"
"601","184","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:52:30","1"
"602","185","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","17:55:02","1"
"603","185","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","17:55:02","1"
"604","185","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:55:05","1"
"605","185","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:55:09","1"
"606","185","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:55:13","1"
"607","185","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:55:16","1"
"608","51.222.253.10","221","กระเป๋าตาข่ายซิปคู่ B6 สีเทา ME.STYLE","2022-04-25","17:55:46","1"
"609","186","144","ปากกาลูกลื่น 0.5 มม. หมึกสีดำ ONE AH557","2022-04-25","17:56:36","1"
"610","186","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","17:56:40","1"
"611","186","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","17:56:44","1"
"612","186","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","17:56:47","1"
"613","186","212","กระดาษกาวย่น 24.มม.x20หลา ONE","2022-04-25","17:56:51","1"
"614","187","129","ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง","2022-04-25","17:58:36","1"
"615","187","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","17:58:39","1"
"616","187","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","17:58:43","1"
"617","187","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","17:58:49","1"
"618","188","125","ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","18:00:29","1"
"619","188","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","18:00:34","1"
"620","188","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:00:38","1"
"621","188","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","18:00:42","1"
"622","188","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","18:00:45","1"
"623","188","193","เทปลบคำผิด 5มม.x20ม. สีแดง ONE COL-90287","2022-04-25","18:00:49","1"
"624","188","195","เทปลบคำผิด รุ่น 8802","2022-04-25","18:00:53","1"
"625","188","184","เทปลบคำผิด 5 มม.x8ม. สีน้ำเงิน ONE CT002","2022-04-25","18:00:57","1"
"626","189","128","ดินสอกด เพนเทล A8100.5 มม.","2022-04-25","18:02:30","1"
"627","51.222.253.7","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-25","18:02:32","1"
"628","189","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:02:33","1"
"629","189","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-25","18:02:38","1"
"630","189","135","STAEDTLER ดินสอดำLUMOGRAPH เกรด EE","2022-04-25","18:02:42","1"
"631","190","134","STAEDTLER ดินสอดำLUMOGRAPH เกรด 2B","2022-04-25","18:04:16","1"
"632","190","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","18:04:20","1"
"633","190","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-25","18:04:25","1"
"634","190","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","18:04:29","1"
"635","190","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","18:04:29","1"
"636","191","129","ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง","2022-04-25","18:05:55","1"
"637","191","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","18:06:00","1"
"638","191","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","18:06:00","1"
"639","191","197","กาวน้ำ ตราม้า สีใส ขนาด 150 ซีซี","2022-04-25","18:06:04","1"
"640","191","200","อะไหล่แท่นตัดเทป สีใส ตราม้า H-01","2022-04-25","18:06:08","1"
"641","191","213","กาวแท่ง 40 กรัม เนื้อกาวสีขาว แท่งเขียว ONE","2022-04-25","18:06:14","1"
"642","51.222.253.4","210","ปืนยิงกาว 20 วัตต์ สีเทา-ส้ม ONE","2022-04-25","18:09:14","1"
"643","192","126","ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C505","2022-04-25","18:10:24","1"
"644","192","126","ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C505","2022-04-25","18:10:24","1"
"645","192","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-25","18:10:31","1"
"646","192","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-25","18:10:31","1"
"647","192","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","18:10:35","1"
"648","192","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","18:10:49","1"
"649","192","121","ดินสอ 0.5 มม. ด้ามสีน้ำเงิน ONE MD-H1058","2022-04-25","18:10:54","1"
"650","193","128","ดินสอกด เพนเทล A8100.5 มม.","2022-04-25","18:12:09","1"
"651","193","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:12:15","1"
"652","193","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","18:12:20","1"
"653","193","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:12:24","1"
"654","194","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:16:40","1"
"655","194","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","18:16:44","1"
"656","194","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","18:16:47","1"
"657","194","189","เทปลบคำผิด 5มม.x8ม. สีแดง ONE CT002","2022-04-25","18:16:53","1"
"658","194","176","ยางลบดินสอ (แพ็ค5ก้อน) สเต็ดเล่อร์ 52635","2022-04-25","18:16:57","1"
"659","195","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:19:21","1"
"660","195","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","18:19:24","1"
"661","195","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:19:28","1"
"662","195","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","18:19:31","1"
"663","195","215","กาวน้ำ 560 ซีซี สีใส ONE","2022-04-25","18:19:43","1"
"664","195","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","18:19:51","1"
"665","196","121","ดินสอ 0.5 มม. ด้ามสีน้ำเงิน ONE MD-H1058","2022-04-25","18:21:40","1"
"666","51.222.253.14","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","18:21:41","1"
"667","196","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","18:21:44","1"
"668","196","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","18:21:48","1"
"669","196","132","ดินสอกด 0.5 มม. สีส้ม เพนเทล A105","2022-04-25","18:21:52","1"
"670","197","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-25","18:24:19","1"
"671","197","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:24:27","1"
"672","197","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","18:24:30","1"
"673","197","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-25","18:24:35","1"
"674","51.222.253.4","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-25","18:27:48","1"
"675","51.222.253.17","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-25","18:33:55","1"
"676","51.222.253.2","132","ดินสอกด 0.5 มม. สีส้ม เพนเทล A105","2022-04-25","18:40:05","1"
"677","51.222.253.4","188","น้ำยาลบคำผิด แบบขวด 7 มล. (แพ็ค 6 ขวด) ONE","2022-04-25","18:46:22","1"
"678","51.222.253.18","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-25","18:52:21","1"
"679","198","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-25","18:54:34","1"
"680","198","130","ดินสอกดข้าง 0.5 มม. สีเขียว เพนเทล PD105T","2022-04-25","18:54:38","1"
"681","198","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-25","18:54:42","1"
"682","198","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-25","18:54:45","1"
"683","198","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-25","18:54:49","1"
